,Name,Link,Location,Number,Email,Website,Description
744,trafficnow,https://www.4yfn.com/exhibitor/trafficnow/,Hall 4YFN Montjuic Hall M8 Stand J2,+34 932058562,rnordentoft@trafficnow.eu,http://www.trafficnow.eu/,"Trafficnow® is a technology company that provides system of devices and software that gather data about vehicle travel. The flagship product collects data and calculates travel time, speed, origin and destination data; key components for Intelligent Transportation Systems (ITS)."
745,transcelestial,https://www.4yfn.com/exhibitor/transcelestial/,Hall 4YFN Montjuic Hall M8 Stand N4,,,https://transcelestial.com/,Transcelestial is developing a wireless communication network that is 10x faster than anything to come before. This is achieved by harnessing light to transfer & relay data at up to 100 Gbps within a network.
746,tranxfer-software-company-s-l,https://www.4yfn.com/exhibitor/tranxfer-software-company-s-l/,Hall 4YFN Montjuic Hall M8 Stand M2,,,,
747,travail,https://www.4yfn.com/exhibitor/travail/,Hall 4YFN Montjuic Hall M8 Stand E3,,,,
748,travelest,https://www.4yfn.com/exhibitor/travelest/,Hall 4YFN Montjuic Hall M8 Stand R2,+34 637018048,linde@travelestapp.com,http://www.travelestapp.com/,"Travelest is a technology implemented in an app, that allows the user to design their own personalized routes immediately, taking into account their preferences and suggestions, the starting point and end of the route and the time available. "
749,trazable,https://www.4yfn.com/exhibitor/trazable/,Hall 4YFN Montjuic Hall M8 Stand R2,+34 628606028,pablo@trazable.io,http://trazable.io/,Trazable is the first Spanish platform that allows collaboration between all the stake holders in the Food and Beverage Industry.
750,triditive-s-l,https://www.4yfn.com/exhibitor/triditive-s-l/,Hall 4YFN Montjuic Hall M8 Stand 60,+34 984200010,info@triditive.com,http://www.triditive.com/,"TRIDITIVE is a company founded in mid 2016 and located in Asturias-Spain, whose main activity is the production of industrial automated additive manufacturing machinery. "
751,trigence-semiconductor,https://www.4yfn.com/exhibitor/trigence-semiconductor/,Hall 4YFN Montjuic Hall M8 Stand L3,,sales@trigence.com,https://www.trigence.com/,Trigence is a fabless semiconductor company focused on the development of ICs and integrated audio modules for digital audio products.
752,trimsignal,https://www.4yfn.com/exhibitor/trimsignal/,Hall 4YFN Montjuic Hall M8 Stand K2,,,,
753,trust-it-services,https://www.4yfn.com/exhibitor/trust-it-services/,,,s.pittonet@trust-itservices.com,http://www.trust-itservices.com/,"Trust-IT is an SME highly specialised in research analysis & communication for Information and Communication Technologies (ICT), skilled in developing and implementing innovative web and mobile applications. Trust-IT is committed to driving forward innovations, pinpointing market opportunities, creating multi-stakeholder partnerships and building international networks."
754,tviso,https://www.4yfn.com/exhibitor/tviso/,Hall 4YFN Montjuic Hall M8 Stand Q3,+34 936923805,marc.noguera@tviso.com,https://es.tviso.com/,"Tviso connects users with the new universe of online video content. Tviso has recently launched a TV box that enables access to all relevant free and paid VOD providers, delivering a personalized and easy to use all-in-one interface with no apps"
755,twiga-foods,https://www.4yfn.com/exhibitor/twiga-foods/,Hall 4YFN Montjuic Hall M8 Stand 54,,,http://twiga.ke/,"Twiga Foods is in the fresh fruit and vegetable distribution business, whereby it sources, processes and delivers produce primarily to small-scale vendors. Currently, it servers over 6,000 unique vendors on a weekly basis and has purchased produce from over 14,000 farmers to date."
756,tyris-ai,https://www.4yfn.com/exhibitor/tyris-ai/,Hall 4YFN Montjuic Hall M8 Stand T2,+34 659001345,manuel@tyris.ai,http://www.tyris.ai/,"Tyris AI, a technology company focused on the industrial sector specialized in Predictive Analytics Solutions using Machine Learning Technologies. Our solutions are mainly based on Predictive Maintenance, Quality Failures Prediction, Energy efficiency, and Supply Chain Optimization. Tyris AI has recently received the 2018 Innovation Award by the Ministry of Science and Construction company SACYR for its Predictive Engine System, which is already applied in industrial sectors as automotive, metal, construction and water."
757,ubeeqo-carsharing,https://www.4yfn.com/exhibitor/ubeeqo-carsharing/,Hall 4YFN Montjuic Hall M8 Stand 15,,,http://www.ubeeqo.com/,"Ubeeqo is a fast-growing mobility start up, part of Europcar Mobility Group. Today, Ubeeqo operates across 8 countries and provides big cities with a large car sharing network that anyone can use for personal or business mobility needs at all times. "
758,ubits-learning-solutions,https://www.4yfn.com/exhibitor/ubits-learning-solutions/,Hall 4YFN Montjuic Hall M8 Stand E3,+57 3005715649,marta@ubits.co,http://www.ubits.mx/,"Ubits is the biggest corporate micro-learning Spanish platform, that trains employees in Latin America by enabling them to solve their daily professional problems."
759,ufirst,https://www.4yfn.com/exhibitor/ufirst/,Hall 4YFN Montjuic Hall M8 Stand K1,+39 3474076036,roberto.macina@ufirst.com,http://ufirst.com/,ufirst is the only platform that gives value to your time.
760,umay-care,https://www.4yfn.com/exhibitor/umay-care/,Hall 4YFN Montjuic Hall M8 Stand A1,+1 7802221576,matt@umay.care,http://www.umay.care/,"10 hours and 39 minutes. That’s the amount of time we spend on digital devices. Digital devices have greatly changed our world, but come at a cost… our sleep, vision and mental health are at risk. Umay resets the effects of screen time with Thermal Meditation™ that redefines self-care. "
761,unblur,https://www.4yfn.com/exhibitor/unblur/,Hall 4YFN Montjuic Hall M8 Stand P4,,,,
762,uniks-app-s-l,https://www.4yfn.com/exhibitor/uniks-app-s-l/,Hall 4YFN Montjuic Hall M8 Stand M2,+34 607688995,manuel@uniks.com,http://www.uniks.com/,"Uniks is a tool for soft-skills recognition and self-awareness improvement for people and organizations. We create profiles of people and groups with the feedback received from friends, family, and colleagues.  At Uniks we work on positive recognition in order to introduce positivity in society and generate a social impact. We improve people and, therefore, the results of organizations. We also improve personal relationships and at schools combat bullying from prevention."
763,unison-rights-sl,https://www.4yfn.com/exhibitor/unison-rights-sl/,Hall 4YFN Montjuic Hall M8 Stand P3,,jordip@unisonrights.com,http://www.unisonrights.com/,Unison is the new model for the
764,universaldoctor,https://www.4yfn.com/exhibitor/universaldoctor/,Hall 4YFN Montjuic Hall M8,+34 686607819,jserranopons@universaldoctor.com,http://www.universaldoctor.com/,"UniversalDoctor is a digital health social enterprise committed to the co-creation of technology solutions with a positive impact on global health. Based in Barcelona and launched in 2010, UniversalDoctor develops its own suite of multilingual medical translation tools to break down language barriers in healthcare. Over the past decade UniversalDoctor has expanded its scope to collaborating with governments, hospitals, private sector, multilateral and bilateral organizations and non-profits to build new digital tools to improve global health, with solutions ranging from mobile data collection, clinical decision support tools and chatbots, using the latest technologies in the development of global healthcare solutions."
765,universitat-oberta-de-catalunya-uoc,https://www.4yfn.com/exhibitor/universitat-oberta-de-catalunya-uoc/,Hall 4YFN Montjuic Hall M8 Stand G3,,hubbik@uoc.edu,http://hubbik.uoc.edu/,"The UOC has been working to establish closer cooperation links with businesses, other universities, R&I bodies, and community stakeholders in keeping with the objective all universities need to achieve: the transfer of knowledge and technology to their communities. Different actions are being carried out at the UOC to promote and encourage such transfer, among them the entrepreneurship activity platform of the university, Hubbik. With Hubbik (hubbik.uoc.edu), the UOC promotes entrepreneurship, open innovation, support for knowledge transfer of results, and cooperation among the entire UOC community (students, alumni, teaching staff, collaborators and management staff of the UOC and associated companies)."
766,unnax-payment-system,https://www.4yfn.com/exhibitor/unnax-payment-system/,Hall 4YFN Montjuic Hall M8 Stand T3,+34 902650651,julian.diazsantos@unnax.com,https://www.unnax.com/,"Unnax is a Fintech company that specializes in developing innovative banking solutions based on the 'Open Banking' paradigm and PSD2. Our tools enable businesses to obtain bank account data from their customers, automate payment processes, and make identity and AML checks automatically. We believe that smarter banking technology can solve many common business problems, and our goal is to provide our clients with the technological infrastructure they need to scale and grow."
767,upf-ventures,https://www.4yfn.com/exhibitor/upf-ventures/,Hall 4YFN Montjuic Hall M8 Stand 62,+34 935422525,infoupfventures@upf.edu,http://upfventures.com/,"UPF Ventures is an initiative promoted by Universitat Pompeu Fabra to impulse public and private entities collaboration. Its goal is to turn Technology, Digital and Biotech research solutions into a viable business that will maximise its social and environmental impact, without forgetting its economical return."
768,upmball,https://www.4yfn.com/exhibitor/upmball/,Hall 4YFN Montjuic Hall M8 Stand 72,,,https://smartbusinesspark.org/es/home-es/,"""Smart Business Park"" is a program to pre-accelerate enterpreneurship related with the improvement of business parks. The program accelerates projects that are focused in solutions to improve the competitiveness of companies located in business parks, it is oriented to Smart Business Parks. In most countries, most of the problems in business parks (mobility, energy efficiency, security, lack of cooperation between organizations…) are also oportunities. The program includes 140 hours of technical training, with the participation of the most important world companies in Smart Cities, and it also includes pre-acceleration."
769,urban-data-eye,https://www.4yfn.com/exhibitor/urban-data-eye/,Hall 4YFN Montjuic Hall M8 Stand P4,+34 680728519,iago@urbandataeye.com,http://www.urbandataeye.com/,Stop wasting you CCTV. AI to track every object in any camera.
770,urivet-korea-co-ltd,https://www.4yfn.com/exhibitor/urivet-korea-co-ltd/,Hall 4YFN Montjuic Hall M8 Stand L1,+82 269510226,kason@urivet.com,http://www.urivet.com/,URIVET KOREA is a mobile integrated in vitro diagnostic medical device company for the happiness of human and animal as a friend. We believe that technology innovation for the happiness of your companion animal is noble even for the happiness of mankind.
771,ustazi,https://www.4yfn.com/exhibitor/ustazi/,Hall 4YFN Montjuic Hall M8 Stand M3,+962 795000567,,http://www.ustazi.com/,"Ustazi is a platform for connecting parents, students and institutes with qualified tutors for different educational services."
