,Name,Link,Location,Number,Email,Website,Description
898,stmicroelectronics,https://www.mwcbarcelona.com/exhibitor/stmicroelectronics/,Hall 7 Stand 7A61,,alain.quiniou@st.com,http://www.st.com,"Offering one of the semiconductor industry’s broadest product portfolios, STMicroelectronics serves customers across the spectrum of electronics applications with innovative solutions for Smart Driving and Smarter Factories, cities, and homes, along with the next-generation of mobile and Internet-of-Things devices."
899,storytel,https://www.mwcbarcelona.com/exhibitor/storytel/,Hall M8,,mireia.guix@storytel.com,http://www.storytel.com,"Storytel is the world’s first streaming service for unlimited listening on the mobile phone. The service has had more than 53 million consumed audiobooks and ebooks up to this date. Storytel works with all smartphones, and has an offline function which makes it possible to listen to audiobooks even when there’s no internet connection available. Storytel has had a compound annual growth rate of 62% and continues to grow year after year. The company operates in 15 markets: Sweden, Norway, Denmark, The Netherlands, Finland, Russia, Poland, Iceland, Turkey, Italy, Spain, India, United Arab Emirates, Mexico and Bulgaria."
900,stratioinc,https://www.mwcbarcelona.com/exhibitor/stratioinc/,Hall 8,,jaehyung.lee@stratiotechnology.com,http://www.stratiotechnology.com,"Stratio, Inc. was founded in 2013 by Stanford Electrical Engineering PhD's to bring shortwave infrared (SWIR) technology to everyday use through our proprietary germanium sensor making technology and machine learning techniques."
901,streamwide,https://www.mwcbarcelona.com/exhibitor/streamwide/,Hall 5 Stand 5C65,,vbernier@streamwide.com,http://www.streamwide.com,"StreamWIDE is a leading communication software provider with 15+ years of experience in secure Mobile Communication Solutions, Charging, Call Completion services, Visual Voicemail, Virtual numbers, and call centre solutions with worldwide reach."
902,strongkey,https://www.mwcbarcelona.com/exhibitor/strongkey/,Hall Upper Walkway Stand 2UP,,marketing@strongkey.com,,"StrongKey makes data breaches irrelevant by redefining how businesses and government agencies secure their information against the inevitability of a breach. While other security companies focus on protecting the perimeter, StrongKey secures the core through key management, strong authentication, encryption, and digital signatures—keeping the core safe even with an attacker on the network. Based in Silicon Valley, CA and Durham, NC, StrongKey (formerly StrongAuth, Inc) has provided cryptographic security solutions for over 18 years and is trusted in mission-critical business operations by some of the largest companies in payment processing, e-commerce, healthcare, and finance. Learn more at strongkey.com."
903,subex,https://www.mwcbarcelona.com/exhibitor/subex/,Hall 5 Stand 5F10,,ramya.raj@subex.com,,"Subex is a trusted global telecom solutions provider for 75% of the world’s top 50 telcos. Founded in 1992, the year when the video-telephone was launched, we have been part of the evolution of mobile technology. Today, we are consultants to global telecom carriers for operational excellence and business transformation by driving new revenue models, enhancing the customer experience and optimizing the enterprise"
904,subtonomy,https://www.mwcbarcelona.com/exhibitor/subtonomy/,Hall 7 Stand 7E41,,info@subtonomy.com,http://www.subtonomy.com,"It’s a time where we’re more obsessed than ever with expecting great customer service. It’s also a time where mobile services keep getting more complex and with 5G we’ll see new types of devices and offerings, especially in the enterprise segment. Our AI platform processes billions of records in mobile networks every day to empower customer support agents to solve technical issues there and then."
905,suiff,https://www.mwcbarcelona.com/exhibitor/suiff/,Hall M8,,gerencia@estelgrup.com,,"SUIFF is the start up behind SUIFF system: A smart strength training system that guides the user through every exercicie, offer plans designed for professionals and tracks the activity in real time to show the results. It is an anytime and anywhere system."
906,summview,https://www.mwcbarcelona.com/exhibitor/summview/,Hall 8,,contact@summview.com,http://www.summview.com,"SUMMVIEW is a company specialized in providing end-to-end turn-key solutions and services for delivering multimedia contents, tailored for the needs of network operators and of audiovisual content providers. Its services, based on SUMMVIEW white-labelled video streaming platform, are already in operation and accessible for millions of customers throughout Africa and Europe."
907,sunculture,https://www.mwcbarcelona.com/exhibitor/sunculture/,Hall M8,,,,
908,sunnyway,https://www.mwcbarcelona.com/exhibitor/sunnyway/,Hall 5 Stand 5H76,,,http://www.sunny-way.com,"Sunnyway Technology (China) Co., Ltd. was founded in 2009 and is a high-tech enterprise in Shanghai. It has R&D basement in Shanghai, Shenzhen and Fuzhou, and has a leading production and assembly base in Huizhou. It has 8 OTA chambers; it focuses on providing Internet of Things, mobile intelligent terminal equipment and other antennas for domestic and foreign users."
909,suntech,https://www.mwcbarcelona.com/exhibitor/suntech/,Hall 5 Stand 5G68,,info@suntech.pl,http://www.sunvizion.com,Suntech S.A. supplies OSS/BSS applications for telecoms worldwide. The company was created in 1996.
910,superbin,https://www.mwcbarcelona.com/exhibitor/superbin/,Hall M8,,,http://www.superbin.co.kr,"By using artificial intelligence, we increase the recycling rate of the recycled resources and change the people's common perception of recyclable waste."
911,superiors,https://www.mwcbarcelona.com/exhibitor/superiors/,Hall M8,,a.karss@superiors.jo,http://www.superiors.jo,Superiors TechHub is a software development house was founded in 2016 to provide high quality mobile technology solutions that drive innovation.
912,suprema,https://www.mwcbarcelona.com/exhibitor/suprema/,Hall 1 Stand 1A14,,sales_sol@supremainc.com,http://www.supremainc.com,"[Global Powerhouse in Biometrics, Security and Identity Solutions]"
913,surcle,https://www.mwcbarcelona.com/exhibitor/surcle/,Hall M8,,join@surcle.io,http://www.surcle.io,"Surcle.io is a crowd-engineering platform where engineers and innovators collaborate and compete in challenges from corporations, startups, and institutions with a focus on electronics and manufacturing."
914,surfsight,https://www.mwcbarcelona.com/exhibitor/surfsight/,Hall 5 Stand 5E71,,michaelp@surfsight.net,http://www.surfsight.net,Surfsight is disrupting the video telematics market with a revolutionary cloud service for fleet safety.
915,svyazcom,https://www.mwcbarcelona.com/exhibitor/svyazcom/,Hall 5 Stand 5K49,,glemag@svyazcom.ru,http://www.svyazcom.ru,"Svyazcom is a Russian software company developing VAS solutions for mobile network operators. Established in 2006, the company has grown in three areas of technology: VAS software solutions, mobile applications & social networking. On one hand, the company’s portfolio is formed from solutions for messaging (e.g. SMSC, USSDC, MMSC, ADMS), voice (e.g. IVR, VoiceMail), which serve a total of 300 million subscribers. Also we develop Senso Glove for virtual reality."
916,swapbots,https://www.mwcbarcelona.com/exhibitor/swapbots/,Hall M8,,john@drawandcode.com,http://www.swapbots.toys,"SwapBots are collectible, customisable toys that use augmented reality to create a spectacular, interactive video game world. Swap the pieces of the toys, scan them using a mobile device and then play the strategic single and multiplayer game. This connected play experience is receiving plaudits from both the toy and the tech industry. By leveraging AR SwapBots is making the physical toy relevant to a generation weaned on tablets and smartphones. After a successful crowdfunding campaign, SwapBots are heading to retail in 2020."
917,switch,https://www.mwcbarcelona.com/exhibitor/switch/,Hall M8,,celeste@switchaction.com,http://www.switchaction.com,Our Mission is to provide versatile products that boost travelers ́ joy
918,swrve,https://www.mwcbarcelona.com/exhibitor/swrve/,Hall 8,,,http://www.swrve.com,"Swrve helps brands grow faster by winning more moments of customer engagement with microtargeted messages across mobile, email, web, TV and emerging digital channels. Marketing and mobile product teams use the Swrve customer engagement platform’s real-time data integration, behavioral analysis and machine learning engines to create dynamic campaigns that automatically target and trigger messages to millions of segments of one.  Swrve continuously collects and shares data on customer behavior and attributes from its own SDKs embedded in applications and through flexible data orchestration with virtually any external system or data service. With expert marketing and technical services, Swrve helps brands create dynamic campaigns that onboard, retain, convert and monetize for faster growth and higher customer lifetime value."
